user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
15e590afb1fdb4a90872592dcc2f6416,"Tôi vẫn còn rất yêu anh ấy, khi chuyện vỡ lở tôi về nhà mình cũng suy nghĩ mãi về vấn đề này. Mấy hôm nay tôi cũng buồn lắm"", cô dâu chia sẻ.

    #Nn",2020-03-03 09:00:00,17723.0,50.0,1550.0,0
f34c8c0febd819d68e3efa02e9c18863,"Phó thủ tướng Vũ Đức Đam đã nói: ""Nếu ai đó có ý định đi du lịch khi vé đang rẻ thì hãy suy nghĩ lại bằng sự thấu đáo của mình. Tình hình đang rất căng thẳng, lúc này nếu rảnh làm ơn hãy ngồi yên một chỗ. Y tế của mình giỏi nhưng điều kiện mình yếu lắm. Bây giờ mà bùng dịch mình không chống đỡ được đâu...""

Mọi người cùng nhau ý thức nhé, một người vì mọi người - Cộng đồng sẽ an toàn hơn. Nghe lời Bác Đam chắc chắn đúng.

QUYẾT TÂM - ĐỒNG LÒNG",2020-07-27 14:39:00,214.0,12.0,5.0,1
0799e2c3139c4fd2f65cb53bbc447f58,"📌 Tính từ 6h ngày 16/4 đến 18h ngày 29/6: đã 74 ngày Việt Nam không có ca lây nhiễm trong cộng đồng.

- Tính đến 18h ngày 29/6: Việt Nam có tổng cộng 215 ca nhiễm nhập cảnh được cách ly ngay.

- Tính từ 6h đến 18h ngày 29/6: 0 ghi nhận ca mắc mới",2020-06-29 16:29:01,4851.0,19.0,29.0,0
a527ec8d90e6e6fe4006d6276834523c,CNN: Chấn động MH370 trở về giữa tâm dịch sân bay Narita-Nhật Bản sau 6 năm mất tích - Thanh Niên Online,2020-05-11 01:12:00,0.0,0.0,0.0,1
52726580664325e818774f7f957cda75,"Hình_ảnh Tổng_thống Marcelo_Rebelo de Sous ăn_vận giản_dị , xếp_hàng mua đồ trong siêu_thị được chia_sẻ chóng_mặt trên mạng xã_hội Bồ_Đào_Nha .Trong bức ảnh , ông de Sous không đeo khẩu_trang , kéo_theo giỏ hàng và tuân_thủ giãn cách xã_hội khi chờ tới lượt thanh_toán .Không có bất_cứ cận_vệ nào đi cùng ông và nhà_lãnh_đạo Bồ_Đào_Nha cũng không nhận được bất_cứ đặc_quyền nào .Một người dùng Twitter hết_sức thích_thú trước hình_ảnh bình_dị này và gọi ông Marcelo là "" chính_trị_gia tới từ một thế_giới "" .Ông de Sous nổi_tiếng là một chính_trị_gia rất được lòng dân .Theo tờ El_País của Tây_Ban_Nha , công_thức chiếm được thiện_cảm công_chúng của vị chính_trị_gia 72 tuổi này là sự gần_gũi với dân_chúng .Ông không ngại ôm và chụp ảnh cùng dân chúng khi được yêu_cầu .Theo truyền_thông địa_phương , cả ông Rebelo de Sousa và Thủ_tướng Antonio_Costa đều đang cố_gắng gửi_gắm thông_điệp cuộc_sống đang dần trở_lại bình_thường khi nước này bắt_đầu gỡ bỏ các hạn_chế trong mùa dịch .Hồi đầu tuần , các quán cafe và nhà_hàng đã được mở_cửa trở_lại với công_suất 50% sau nhiều tuần đóng_cửa .Trong một hình_ảnh được cộng_đồng mạng Bồ_Đào_Nha truyền tay nhau , Thủ_tướng Costa tới thăm một trong những quán cafe nổi_tiếng nhất quận Benfica ."" Tôi thực_sự nhớ cafe bên ngoài "" , ông chia_sẻ với phóng_viên .Tính tới hiện_tại , Bồ_Đào_Nha ghi_nhận hơn 30.000 ca mắc COVID-19 và hơn 1.000 người thiệt_mạng .Hôm 17/5 , Hội_đồng_Bộ_trưởng Bồ_Đào_Nha thông_báo quyết_định kéo_dài "" tình_trạng báo_động "" ở nước này cho đến ngày 31/5 , qua đó chính_thức_hoá nhiều biện_pháp pháp_lý khác nhau để ngăn_chặn sự lây_lan của đại_dịch viêm đường hô_hấp cấp COVID-19 .",1590184938,29,4,0.0,0
5e7236796c560bd7cceb1749eab09deb,"🔥🔥🔥 Sân Hà Tĩnh đã vỡ ở vòng 4 V-League 2020 khi ước tính có 22.000 CĐV có mặt mà sức chứa của sân chỉ khoảng 16.000 chỗ ngồi. Những sai sót của BTC trận đấu là có thật và Hà Tĩnh sẽ phải nhận án phạt cho sự cố này.
⚽️ Nhưng ở một góc nhìn khác, chuyện vỡ sân Hà Tĩnh lại phát đi tín hiệu tích cực cho bóng đá Việt Nam sau khoảng thời gian điêu đứng vì dịch Covid-19. Khi thứ bóng đá tử tế vẫn có đất sống, thậm chí là sống khỏe nhờ tình yêu vô bờ bến của người hâm mộ.
⚽️ Nhưng làm thế nào để khán giả tới sân ngày một đông hơn? Làm thế nào để giữ chân họ trên khán đài? Làm thế nào để biến sự ủng hộ của người hâm mộ trở thành động lực để phát triển bóng đá Việt Nam? bởi ai cũng biết thứ bóng đá không có người xem là thứ.... bóng đá chết!
⏳⏳⏳ Những câu hỏi đó sẽ được nhà báo Trần Hải giải đáp trong chương trình VLOG CCKM Cận cảnh bóng đá Việt số 13, phát sóng trực tiếp vào lúc 20h00 thứ Hai ngày 15/6/2020 trên:
👉 Fanpage báo Thể thao & Văn hóa: <URL>
👉 Youtube báo Thể thao & Văn hóa: <URL>
🎁🎁🎁 Mời quý vị cùng đón xem!",2020-06-15 00:21:11,42.0,1.0,2.0,0
982d62ceced607b391d06183740707ea,"Chỉ sau khoảng 2 năm được đưa vào sử dụng, đập Đầm Thìn (xã Cấp Dẫn, huyện Cẩm Khê, tỉnh Phú Thọ) - nơi vừa xảy ra sự cố vỡ đập, đã xuất hiện những vết nứt, sụt lún khiến lãnh đạo địa phương lo lắng, tất bật tìm phương án khắc phục, người dân sống trong cảnh nơm nớp lo sợ....

",2020-05-29 12:35:06,19.0,0.0,2.0,0
3deabd01107da8ae2a29ca03483714d1,"Tư_lệnh ngành cấm bay với phi_công Pakistan , rà_soát bằng_cấp các phi_công nước_ngoài .Cục hàng_không nhanh_chóng truy ra 27 phi_công quốc_tịch Pakistan nhưng đó là hãng nào ?Đến bằng phi_công còn giả nữa thì chịu các thánh < URL >",1593319282.0,24,9,0,0
cef824510d7fdb44e5692e486788d510,"# **DÙ TRONG TẠM THỜI THÌ CÁCH LÝ XÃ HỘI CÓ NHIỀU BẤT TIỆN VÀ KHÓ KHĂN TRONG CUỘC SỐNG NHƯNG CÁ NHÂN EM HOÀN TOÀN ĐỒNG Ý, TIN TƯỞNG VÀ ỦNG HỘ QUAN ĐIỂM VÀ QUYẾT ĐỊNH CỦA CHÍNH PHỦ TRONG VẤN ĐỀ NÀY!**
## Cách ly xã hội: Chìa khóa thành công khống chế dịch Covid-19 bùng phát

Ngày 16-4, Việt Nam tiếp tục thực hiện giãn cách xã hội, với thời gian ít nhất một tuần nữa đối với các địa phương có nguy cơ cao. Giãn cách xã hội vẫn đang tiếp tục được coi là một chìa khóa thành công để khống chế dịch Covid-19 không bị bùng phát khi đã có sự lây lan của ca mắc trong cộng đồng.

**Giãn cách xã hội phát huy hiệu quả, nhưng nguy cơ vẫn còn cao**

TS, BS Lê Quốc Hùng, Trưởng khoa Bệnh nhiệt đới, Bệnh viện Chợ Rẫy cho biết, ở giai đoạn đầu của dịch bệnh Covid-19, chúng ta đã đạt được mục tiêu khống chế số người nhiễm bệnh thấp nhất có thể và chưa để ai tử vong. Sau thành công lớn ở giai đoạn đầu nhưng tới nay mối lo ngại nhất cũng đã xảy ra, dịch bệnh đã lây lan trong cộng đồng với sự mất dấu của F0.

Việc không biết ai là F0 có nghĩa người đó vẫn có thể đang âm thầm lây bệnh cho người khác mà không ai biết. Bất cứ ai chung quanh cũng có thể là người mang virus chưa phát bệnh. Do đó, các biện pháp phát hiện người bệnh để cách ly đã không còn mang vai trò chủ đạo, cần phải áp dụng biện pháp khác - biện pháp giãn cách xã hội.

Giãn cách xã hội được đánh giá là chìa khóa thành công mà không cần “dược phẩm” trong giai đoạn dịch bệnh đã có sự lây lan trong cộng đồng. Nếu người dân ở nhà, tránh tiếp xúc gần với người khác, thực hiện việc phòng ngừa cá nhân cho tốt thì mỗi chúng ta triệt tiêu điều kiện thuận lợi cho virus phát triển dẫn tới tiêu diệt căn bệnh mà không cần thuốc.

Đến hôm nay, Việt Nam đã trải qua hai tuần thực hiện cách ly xã hội theo Chỉ thị về thực hiện các biện pháp cấp bách phòng, chống dịch Covid-19 của Thủ tướng Chính phủ. Đánh giá về hai tuần giãn cách xã hội vừa qua, PGS, TS Trần Đắc Phu, Cố vấn cao cấp Trung tâm Đáp ứng Sự kiện y tế công cộng, Bộ Y tế, nhận định, Việt Nam đã thành công trong phòng, chống dịch Covid-19. Điều đó được thể hiện bằng những kết quả thiết thực, trong thời gian giãn cách, dịch bệnh ở nước ta đã không bùng phát.

“Chúng ta đừng nghĩ giãn cách xã hội vừa qua là vô hình. Khi chúng ta làm đúng, làm sớm và làm tốt thì dịch sẽ không bùng lên. Thực tế đã chứng minh, nước ta thực hiện phòng dịch hiệu quả, thành công. Dịch không bùng phát, khẳng định giãn cách xã hội là một yếu tố quan trọng mang tới thành công này”, PGS, TS Trần Đắc Phu nói.

Theo báo cáo của Ban Chỉ đạo quốc gia, trong 14 ngày vừa qua kể từ khi thực hiện Chỉ thị số 16 của Thủ tướng về thực hiện cách ly xã hội (từ ngày 1-4 đến 14-4), Việt Nam ghi nhận thêm 59 trường hợp mắc mới, chỉ bằng 40% so với hai tuần trước đó. Trong đó, có 30 trường hợp tại khu cách ly và 29 trường hợp tại cộng đồng, chiếm gần 50% tổng số mắc. Trong ba ngày đầu tiên (từ 1-4 đến 3-4), chúng ta ghi nhận 30 trường hợp mắc mới, sau đó chỉ ghi nhận số mắc mới trong khoảng từ 1-5 trường hợp mỗi ngày.

Thời gian này, Việt Nam ghi nhận ổ dịch mới tại thôn Hạ Lôi, Mê Linh, Hà Nội với 12 trường hợp mắc (hai trường hợp được phát hiện trong khu vực khoanh vùng, cách ly tại thôn Hạ Lôi). Dự báo, trong những ngày tới, chúng ta có thể ghi nhận thêm các trường hợp mắc mới tại cộng đồng, đặc biệt tại một số tỉnh có nguy cơ cao, thuộc khu vực đô thị có mật độ dân cư đông. Do đó, nguy cơ bùng phát dịch vẫn còn cao nếu không tiếp tục thực hiện giãn cách xã hội.

**Thực hiện nghiêm giãn cách xã hội và khuyến cáo phòng bệnh của Bộ Y tế**

Tại cuộc họp Thường trực Chính phủ về công tác phòng chống dịch Covid-19, trong đó, có sơ kết việc thực hiện Chỉ thị 16 và đưa ra các quyết sách mới vào chiều 15-4, Thủ tướng Chính phủ nhấn mạnh, trong chỉ đạo, Việt Nam cần tiếp tục thực hiện biện pháp cách ly xã hội, nhưng từng bước giảm dần các biện pháp giãn cách xã hội một cách thận trọng, đồng bộ, có bước đi phù hợp với hoàn cảnh của mỗi tỉnh, thành phố, mỗi địa phương, để vừa phòng chống dịch hiệu quả tích cực, vừa phát triển kinh tế - xã hội.

Từ hôm nay, 16-4, Việt Nam tiếp tục thực hiện giãn cách xã hội nhưng điều chỉnh ở mức độ phù hợp với đặc điểm tình hình của từng địa phương. Theo đó, các địa phương được chia thành ba nhóm: Nhóm có nguy cơ cao, có nguy cơ và nguy cơ thấp để có biện pháp phòng chống dịch phù hợp tương ứng. Có bốn hoạt động lớn khác biệt giữa ba nhóm đó là: Việc ra khỏi nhà theo các mức độ yêu cầu; việc mở các cửa hàng không thiết yếu theo mức độ; việc vận chuyển bằng các phương tiện công cộng; việc tập trung đông người.

Theo Nguyên cục trưởng Cục Y tế dự phòng Nguyễn Huy Nga, việc Việt Nam kéo dài giãn cách xã hội cả nước sẽ tiếp tục duy trì được sự khống chế dịch cũng như phương pháp dập dịch của chúng ta. Tiếp tục giãn cách xã hội sẽ bao vây và triệt tiêu được ổ dịch, ngăn chặn dịch không bùng phát ra cộng đồng.

Còn PGS, TS Nguyễn Hồng Hà, nguyên Phó Giám đốc Bệnh viện Bệnh Nhiệt đới Trung ương nhấn mạnh, ngoài việc khống chế các ổ dịch đã phát hiện, ở giai đoạn hiện nay, chúng ta phải tiếp tục theo dõi những trường hợp không thuộc những ổ dịch này. Việc cảnh giác, tiếp tục theo dõi các ca ngoài cộng đồng và những người có dấu hiệu bệnh là rất quan trọng. Bởi một số trường hợp có thể nhiễm virus sau đó lưu hành, đi lại nhiều và lây người khác mà chúng ta không thể biết trước. Nếu vẫn còn người lành mang virus thì bệnh sẽ còn dai dẳng, tiếp theo sẽ bùng phát các đợt dịch khác khi cộng đồng chưa có miễn dịch. Do đó, nếu không thực hiện tiếp giãn cách xã hội, khi có sự tiếp xúc, đi lại nhiều thì các ca bệnh tự do sẽ lây nhiễm.

Khi chưa có vaccine để tăng miễn dịch cộng đồng, phòng bệnh lâu dài, các chuyên gia đều thống nhất nguyên tắc, người dân phải tiếp tục cảnh giác trong thời gian này, thực hiện các quy định được khuyến cáo như đeo khẩu trang, rửa tay, không tụ tập... Đặc biệt, khi ốm đau, phải tư vấn khám bệnh để được xét nghiệp kịp thời. Việt Nam cũng cần phải tăng cường xét nghiệm nhóm bệnh nhân có sốt, đặc biệt những người có biểu hiện nhiễm trùng đường hô hấp, viêm phổi. Nếu coi thường xét nghiệm, khi để dịch bùng lớn, chúng ta sẽ không thể tìm được các dấu vết để thực hiện việc ngăn chặn như bây giờ.

Tại Việt Nam, tính đến 6 giờ sáng nay, ghi nhận 268 trường hợp mắc tại 28 tỉnh, thành phố. Việt Nam đứng thứ 112 trong số 212 quốc gia và vùng lãnh thổ có dịch Covid-19). Đã có 171 bệnh nhân đã được công bố khỏi bệnh; 97 bệnh nhân đang được điều trị tại 14 cơ sở y tế, trong đó 23 bệnh nhân có kết quả xét nghiệm SARS-CoV-2 âm tính một lần, 10 bệnh nhân có kết quả xét nghiệm âm tính từ hai lần trở lên.

Thực hiện chỉ đạo của Thủ tướng Chính phủ, Ban chỉ đạo quốc gia phòng, chống dịch Covid-19, Bộ Y tế tiếp tục triển khai quyết liệt các biện pháp phòng chống dịch khẩn cấp, một số hoạt động chính như sau: Tiếp tục theo dõi việc triển khai thực hiện Chỉ thị 16/CT-TTg ngày 31-3-2020 của Thủ tướng Chính phủ về thực hiện các biện pháp cấp bách phòng, chống dịch Covid-19; triển khai thực hiện và theo dõi việc thực hiện các biện pháp phòng, chống dịch Covid-19 theo Quyết định 447/QĐ-TTg ngày 1-4-2020 của Thủ tướng Chính phủ về việc công bố dịch Covid-19.

Bộ Y tế tiếp tục theo dõi chặt chẽ tình hình dịch bệnh trên cả nước, đặc biệt là ổ dịch tại thôn Hạ Lôi, xã Mê Linh (huyện Mê Linh, TP. Hà Nội) quán bar Budda (Thành phố Hồ Chí Minh), Bệnh viện Bạch Mai, Bệnh viện Thận Hà Nội, thường xuyên báo cáo lãnh đạo Bộ.

Bộ cũng tăng cường các hoạt động điều tra, cách ly y tế, lấy mẫu xét nghiệm cán bộ y tế, bệnh nhân, người chăm sóc bệnh nhân tại Bệnh viện Bạch Mai, nhà máy Samsung (tỉnh Bắc Ninh) tập trung xử lý ổ dịch phòng, chống lây nhiễm.

[<URL>](<URL>)",2020-04-16 10:38:41,14.0,1.0,1.0,0
96f458c6b637db547e9c52720153df42,"Cách_ly phòng_chống # Covid-19 + F0 tức_là ca dương_tính thì đi điều_trị , cố tự_phục_vụ để hạn_chế lây cho mọi người + F 1 : báo cho y_tế và đi cách_ly tại bệnh_viện , đồng_thời tự báo cho F2 của mình .+ F 2 : báo cho y_tế rồi làm theo hướng_dẫn cách_ly , tự báo cho F 3 .+ F 3 : tự cách_ly tại nhà .+ F4 , 5 : theo_dõi cập_nhật tình_hình các F trên .Tình_trạng F có_thể thay_đổi tuỳ kết_quả xét_nghiệm của các F trên nên cần báo y_tế để nhận được thông_tin sớm nhất .+ Không biết mình là F gì thì hãy cách_ly khi ho sốt .",1586387583,2,0,0.0,0
a600a46e4f2f628c24eadb48df411bd2,Trưởng ban Dân_vận Tỉnh_uỷ Gia_Lai bị kiểm_tra dấu_hiệu vi_phạm do khi ông làm Chủ_tịch huyện đã để cấp dưới chiếm_đoạt hơn nửa tỷ tiền xây_dựng nghĩa_trang liệt_sĩ,1587525486.0,17,0,3,0
74ded81f5e4a321dd6cdd3bbcc7cde5c,"Báo_cáo dựa trên dữ_liệu thu_thập từ hơn 1.000 bệnh_nhân Trung_Quốc trong dịch viêm phổi Vũ_Hán cho thấy , thời_gian ủ_bệnh của virus Corona mới ( nCoV ) kéo_dài đến 24 ngày thay_vì 14 ngày như hiểu_biết hiện_tại .🥵🥵🥵 # thegioi # thờigianủbệnh # viruscorona # virútCorona # nCoV",1581402053.0,4100,75,3100,0
383b4190873d1aa2f9b2124a286ef118,Mong rằng ông tổng_thống sẽ rút kinh_nghiệm và sẽ làm nhiều việc hơn để phòng_chống dịch_bệnh hơn là tham_gia biểu_tình !,1590345491,13,0,4.0,0
1e641b49b249b70c92f84e31c9597dc5,"Liên_quan đến sự_việc một thầy_giáo bán khẩu_trang với giá 3.000 / cái cho học_sinh bị kiểm_điểm , lãnh_đạo Sở GD & ĐT Cà_Mau cho biết thầy_giáo chỉ bị nhắc_nhở .< URL >",1583263952,1,0,0.0,0
2b78a4f6c042150900cc7013564033bd,"Sau mấy tháng nghỉ tránh dịch COVID-19, học sinh cả nước hớn hở trở lại trường. Tuy nhiên, 3 chị em Giàng Thị Hiền thì tràn ngập đau buồn, muốn bỏ học luôn vì bố mẹ đột ngột chết thảm, bà nội già yếu, không còn ai nuôi dưỡng.",2020-05-20 02:01:50,9.0,2.0,4.0,0
3eeecba03b9b58e19fb710b2415fce9b,"Sở y_tế của tỉnh_thành nào mua máy xét_nghiệm SARS - COV-2 hơn 7 tỷ , nên trả lại tiền gấp trước khi bị khoác_áo đội Juventus ."" Máy có xuất_xứ từ Singapore , trị_giá gần 2 tỷ đồng sẽ được Sở Y_tế sử_dụng để xét_nghiệm SARS-COV -2 trong thời_gian tới thay_vì phải gửi mẫu bệnh_phẩm đến Đắk_Lắk hay < URL > để xét_nghiệm . """,1587826506.0,165,30,23,1
